CPM	Cost Per Click	Cost Per Link Click	Relevance Score	industry	CTR	Daily Budget
2042.236904	49.74137931	509.1176471	6	Consumer Packaged Goods	4.11	2549.36
1791.575492	19.88866397	316.9354839	7	Consumer Packaged Goods	9.01	4985.61
2004.271583	20.30751708	356.6	7	Consumer Packaged Goods	9.87	5200.75
2112.706235	54.17582418	616.25	6	Consumer Packaged Goods	3.9	2324.85
2374.120195	85.98039216	175.4	7	Consumer Packaged Goods	2.76	1081.97
1412.5	30.22929936	130.0273973	8	Consumer Packaged Goods	4.67	1647.06
2230.843529	65.36792453	461.9333333	6	Consumer Packaged Goods	3.41	4517.11
1794.501067	50.47333333	270.3928571	8	Consumer Packaged Goods	3.56	4027.12
2172.033119	65.58333333	262.3333333	8	Consumer Packaged Goods	3.31	1867.92
2082.166768	52.63076923	155.5	9	Consumer Packaged Goods	3.96	1505.7
1213.699495	19.41919192	153.8	9	Consumer Packaged Goods	6.25	3019.61
2059.945504	20.00756144	364.9655172	7	Consumer Packaged Goods	10.3	9428.57
1316.804408	21.84408602	117.7681159	9	Consumer Packaged Goods	6.03	2924.05
2034.77629	20.74179894	384.3333333	7	Consumer Packaged Goods	9.81	9088.52
2098.699466	17.50798991	416.34	8	Consumer Packaged Goods	11.99	15840
1840.659341	65.13888889	260.5555556	8	Consumer Packaged Goods	2.83	2693.88
1380.627213	21.24124514	113.7291667	9	Consumer Packaged Goods	6.5	5310.34
1597.353497	41.83168317	211.25	8	Consumer Packaged Goods	3.82	3589.12
1450.726141	16.84939759	174.8125	9	Consumer Packaged Goods	8.61	2766.47
1860.316762	51.25454545	497.4705882	7	Consumer Packaged Goods	3.63	6867.05
1648.073022	52.41935484	406.25	9	Consumer Packaged Goods	3.14	1609.76
1523.314015	14.95151907	185.04	8	Consumer Packaged Goods	10.19	6861.39
1554.488364	42.93877551	300.5714286	7	Consumer Packaged Goods	3.62	3819.94
1573.433115	46.72222222	129.3846154	9	Consumer Packaged Goods	3.37	1590.36
1314.414768	20.59384615	128.7115385	9	Consumer Packaged Goods	6.38	2457.45
1632.74176	41.74074074	310.8965517	7	Consumer Packaged Goods	3.91	2955.22
1613.797885	14.45652174	258.6111111	8	Consumer Packaged Goods	11.16	7218.75
1676.931588	43.93236715	505.2222222	8	Consumer Packaged Goods	3.82	3832.26
1154.196388	18.02132701	110.2173913	9	Consumer Packaged Goods	6.4	2971.06
2091.790562	58.83636364	129.44	9	Consumer Packaged Goods	3.56	1409.25
2262.051916	57.1875	203.3333333	8	Consumer Packaged Goods	3.96	1913.04
1267.297502	12.79892966	223.2133333	9	Consumer Packaged Goods	9.9	8744.48
563.0788667	22.29232849	40.99627098	7	Technology	2.53	13333.33
568.5068377	23.95972171	55.2185654	6	Technology	2.37	13288.59
653.978169	24.15458937	49.72875226	6	Technology	2.71	6875
738.8136891	28.77070619	75.23939808	5	Technology	2.57	5515.32
613.2734679	24.88312472	59.80427691	7	Technology	2.46	5373.13
717.7339435	224.053202	349.8676923	1	Retail	0.32	122222.22
1023.752278	31.57362835	42.28994794	9	Automotive	3.24	136585.37
774.9887095	14.43020464	18.84283284	10	Automotive	5.37	126676.06
1040.958095	22.84332577	30.37725153	10	Automotive	4.56	67605.63
821.4353956	17.54175168	22.14237756	10	Automotive	4.68	256971.43
1076.11984	30.70068027	45.80757031	9	Automotive	3.51	46027.4
807.0566801	17.40897775	25.90184798	9	Automotive	4.64	84849.06
900.6898587	129.8670213	173.1560284	4	Automotive	0.69	10969.53
914.5920804	65.98906696	136.4824438	5	Automotive	1.39	59193.2
515.999481	16.23396261	36.50271172	8	Consumer Packaged Goods	3.18	12962.96
937.5825424	55.18653422	122.1616056	5	Consumer Packaged Goods	1.7	12518.63
751.5375629	45.55121697	98.63866967	6	Consumer Packaged Goods	1.65	12537.31
834.2555922	55.78077934	116.3165503	5	Consumer Packaged Goods	1.5	25074.63
1111.718942	35.33754513	40.56008287	6	Ecommerce	3.15	30000
589.9996704	47.60638298	60.06711409	4	Ecommerce	1.24	30000
294.5817991	50	59.57446809	3	Ecommerce	0.59	30000
511.138839	17.91469109	30.89160731	8	Professional Services	2.85	6649.97
526.0939024	21.50557302	42.13213886	7	Professional Services	2.45	5051.65
457.7934976	11.46704772	19.2600775	8	Retail	3.99	81987.58
603.7644005	39.16842105	60.01612903	6	Technology	1.54	284745.76
758.7676172	35.41724618	54.52890792	7	Technology	2.14	284745.76
776.8899184	25.69474554	58.29783243	7	Technology	3.02	59527.56
761.996813	38.74695594	57.99204771	7	Technology	1.97	49483.64
758.9660106	37.66986329	58.72137405	7	Technology	2.01	49483.64
1156.093321	63.2284331	120.0125313	6	Technology	1.83	48000
688.6140274	37.96018486	60.74061433	7	Technology	1.81	49846.15
1145.930908	61.72810623	117.9021739	6	Technology	1.86	48000
711.3462118	38.08908274	60.69545072	7	Technology	1.87	49664.23
651.9758985	27.54898061	41.31319911	8	Technology	2.37	71621.05
690.2257254	26.90162791	38.3417302	8	Technology	2.57	71246.07
687.5314021	25.18071958	37.05860954	8	Technology	2.73	71246.07
1056.177345	40.71371217	68.9132253	8	Technology	2.59	68607.33
708.5964686	27.76266907	41.69664139	8	Technology	2.55	71621.05
1055.193394	47.42785129	80.32870864	7	Technology	2.22	68607.33
702.1938441	22.43200837	87.53061224	8	Automotive	3.13	40565.66
632.9068301	19.51111111	96.21917808	8	Automotive	3.24	42216.76
791.6421655	61.94478528	141.2167832	3	Automotive	1.28	11070.97
733.9226368	33.4703125	81.75954198	6	Automotive	2.19	10658.39
688.544	23.3373102	70.31699346	7	Automotive	2.95	10725
661.1748071	31.81952663	101.943128	6	Automotive	2.08	10860.76
774.6565318	71.65065502	151.9259259	2	Automotive	1.08	10929.94
593.1230495	30.23579545	96.31674208	6	Automotive	1.96	10929.94
767.2821884	25.09810875	73.9825784	7	Automotive	3.06	11000
568.9797718	31.3768997	111.6	6	Automotive	1.81	11215.69
928.7765266	35.11199545	120.4075688	7	Technology	2.65	203225.81
939.9844752	32.70897929	116.0401118	8	Technology	2.87	137307.69
848.7158244	38.2238806	116.4090909	7	Technology	2.22	25065.16
758.9823969	45.12544803	103.1967213	6	Technology	1.68	25065.16
916.8141593	35.49102773	86.67729084	7	Technology	2.58	25065.16
681.4465321	25.74609892	78.56820016	9	Technology	2.65	24875.27
723.3734407	27.36626181	80.12011063	9	Technology	2.64	241617.98
663.3143424	18.19139476	64.03521694	9	Technology	3.65	77913.04
584.0625726	27.8302583	101.9189189	4	Consumer Packaged Goods	2.1	1946.32
671.2645724	15.94714588	83.81111111	7	Consumer Packaged Goods	4.21	1946.58
507.7198389	62.50795594	87.44691781	2	Consumer Packaged Goods	0.81	6127.41
606.2333417	28.80648087	56.44934561	2	Consumer Packaged Goods	2.1	25881.41
997.8351987	53.09803922	68.12578616	6	Consumer Packaged Goods	1.88	2367.71
576.7504047	18.08466913	32.71375465	6	Consumer Packaged Goods	3.19	8282.35
805.2119171	54.59057072	64.89675516	5	Consumer Packaged Goods	1.48	2325.99
698.8453169	15.2328198	33.24518323	6	Consumer Packaged Goods	4.59	8448
6192.965473	208.6086957	348.9454545	4	Consumer Packaged Goods	2.97	2707.69
1563.473859	57.02019231	144.6365854	2	Consumer Packaged Goods	2.74	6100.84
2219.018575	129.0967742	216.3243243	3	Consumer Packaged Goods	1.72	1269.23
618.8822408	22.61310345	31.55822907	8	Retail	2.74	1266.97
401.5088785	15.40235294	21.06516492	9	Retail	2.61	1015.11
441.1495515	13.31491713	24.84536082	8	Retail	3.31	1739.13
583.1224114	15.10730253	21.64483986	9	Retail	3.86	1266.97
932.8075935	40.9412686	56.95206972	6	Retail	2.28	2027.15
746.9915764	37.76425856	57.08045977	7	Retail	1.98	2285.71
697.9025317	44.01222494	66.42435424	6	Retail	1.59	2027.15
1064.004514	44.31592689	66.69155206	5	Retail	2.4	2033.28
1145.248689	65.81265823	98.09811321	3	Retail	1.74	1013.57
1313.030806	38.65088757	51.33202358	6	Retail	3.4	1013.57
812.9738675	25.08729216	35.05975104	7	Retail	3.24	2036.36
792.3526288	27.57289528	37.93220339	7	Retail	2.87	1903.68
778.8756388	31.75	60.15789474	6	Retail	2.45	3385.39
908.0399369	45.65389696	69.67741935	6	Retail	1.99	1914.53
1112.783516	47.32891832	73.93103448	5	Retail	2.35	1970.67
1341.069571	58.4725537	89.41605839	4	Retail	2.29	837.61
919.6912465	33.81642512	47.70017036	6	Retail	2.72	1903.68
1256.450527	35.39823009	45.08856683	6	Retail	3.55	953.19
1206.193688	29.84043849	38.76424051	6	Retail	4.04	836.42
502.7413987	13.33206349	18.50044053	9	Retail	3.77	715.91
675.4966887	14.57142857	31.38461538	9	Retail	4.64	2333.33
650.9578544	13.96199281	21.92258065	9	Retail	4.66	954.55
722.2236554	19.57832168	28.77389517	9	Retail	3.69	958.63
827.8315728	22.32443126	26.83709869	8	Retail	3.71	2261.54
1426.484192	59.37387549	125	6	Retail	2.4	48888.89
990.990991	56.70103093	74.93188011	5	Retail	1.75	1344.2
957.9545059	79.71014493	122.7678571	3	Retail	1.2	1377.87
773.0799505	55.11022044	74.72826087	4	Retail	1.4	2244.9
721.1034193	65.32066508	98.21428571	3	Retail	1.1	1135.97
944.1087613	62.35827664	98.21428571	3	Retail	1.51	1103.68
911.8339467	42.50386399	53.19148936	7	Retail	2.15	974.89
808.7997412	36.23188406	45.90984975	8	Retail	2.23	990.99
979.5365901	42.93520687	60.1750547	6	Retail	2.28	1869.69
969.8465879	25.88235294	31.2322544	9	Retail	3.75	2444.44
248.5761356	160.030303	269.4387755	2	Retail	0.16	30229.01
518.3796381	94.33333333	176.6437908	1	Retail	0.55	2684.75
535.661818	95.17647059	183.6028369	1	Retail	0.56	2721.65
564.753174	81.77963126	135.5851528	2	Retail	0.69	2266.74
537.9950134	82.77995392	132.0827206	2	Retail	0.65	2234.76
520.7056284	84.84449761	169.6889952	1	Retail	0.61	1898.37
498.0199907	84.51931716	185.9090909	1	Retail	0.59	1888.41
559.3377182	84.8574514	170.8217391	2	Retail	0.66	3046.48
589.3000805	90.93103448	171.2337662	2	Retail	0.65	3224.37
99.24489348	87.84172662	87.84172662	3	Retail	0.11	1356.67
519.3360891	47.718509	71.39423077	4	Retail	1.09	6933.85
44.8477741	77.6984127	77.6984127	4	Retail	0.06	939.84
546.6444441	30.8988764	43.91891892	7	Retail	1.77	5076.92
718.0206939	34.4166884	51.96377953	7	Retail	2.09	13538.46
57.10290983	67.48466258	66.66666667	6	Retail	0.08	3718.31
593.6073059	7.28	26	10	Ecommerce	8.15	1880.34
545.3047776	6.554455446	22.06666667	9	Ecommerce	8.32	2548.26
464.091519	6.279980889	12.27264239	10	Ecommerce	7.39	1182.8
637.5955861	7.623842593	16.22413793	10	Ecommerce	8.36	1054.31
585.1528384	7.58490566	12.73303167	10	Ecommerce	7.71	1134.02
413.1151545	5.987610619	7.86744186	10	Ecommerce	6.9	1456.95
302.9817891	5.446043165	17.60465116	10	Ecommerce	5.56	1597.45
404.7619048	10.27472527	34.62962963	8	Ecommerce	3.94	949.02
798.7951807	16.17073171	51	9	Ecommerce	4.94	3036
317.1310018	7.535211268	24.88372093	9	Ecommerce	4.21	971.24
389.6809233	7	21.25925926	10	Ecommerce	5.57	910.34
331.5758143	5.150594452	8.761797753	10	Ecommerce	6.44	1320
466.6666667	5.727272727	15.75	8	Ecommerce	8.15	1357.01
505.4488843	6.203821656	18.37735849	9	Ecommerce	8.15	971.24
612.9666012	6.603174603	24.96	9	Ecommerce	9.28	856.64
543.0555556	7.666666667	32.58333333	9	Ecommerce	7.08	1595.6
516.2287481	8.35	15.18181818	10	Ecommerce	6.18	2740.98
753.2097004	10.35294118	22.95652174	10	Ecommerce	7.28	3336.26
799.8289136	8.130434783	25.97222222	9	Ecommerce	9.84	2072.35
412.037037	7.063492063	23.42105263	9	Ecommerce	5.83	977.78
665.3786708	7.827272727	20.02325581	10	Ecommerce	8.5	930.77
555.8813384	7.037117904	20.52866242	10	Ecommerce	7.9	1564.95
324.9551167	8.227272727	15.08333333	9	Ecommerce	3.95	1613.33
429.9537726	5.579562786	6.325648415	10	Ecommerce	7.71	696.67
606.6863324	11.01785714	25.70833333	10	Ecommerce	5.51	4472.73
374.0268587	5.968167702	6.869526363	10	Ecommerce	6.27	410.75
564.1614563	7.506508206	9.56998557	10	Ecommerce	7.52	911.71
367.7109181	6.158441558	8.232638889	10	Ecommerce	5.97	463.16
355.2769854	7.095952024	10.98143852	10	Ecommerce	5.01	461.69
282.1438118	6.455657492	9.818604651	10	Ecommerce	4.37	460.95
471	6.763076923	11.04522613	10	Ecommerce	6.96	871.16
290.7833073	5.20505992	7.605058366	10	Ecommerce	5.59	843.03
487.1848302	7.160796325	8.425225225	10	Ecommerce	6.8	422.71
430.8183538	7.511340206	9.176322418	10	Ecommerce	5.74	432.14
198.3895141	3.35193133	3.859649123	10	Ecommerce	5.92	867.78
181.8842586	3.262624172	3.846060015	10	Ecommerce	5.57	882.49
175.9471558	3.979012346	5.870673953	9	Ecommerce	4.42	908.14
110.4483752	3.274390244	11.1875	9	Ecommerce	3.37	1610.31
307.7617614	4.453128581	5.513337117	10	Ecommerce	6.91	1061.37
404.0485019	5.920704846	9.268965517	10	Ecommerce	6.82	1211.39
737.6788553	14.96774194	66.28571429	9	Ecommerce	4.93	6309.89
205.9827344	4.142664872	5.785714286	10	Ecommerce	4.97	922.44
226.1149863	3.558913224	4.086914995	10	Ecommerce	6.35	895.98
333.8716189	10.20987654	20.17073171	8	Ecommerce	3.27	2632.58
256.482045	4.426470588	7.094276094	10	Ecommerce	5.79	901.15
191.6449086	5.242857143	18.35	8	Ecommerce	3.66	2415.46
533.0882353	7.631578947	27.61904762	9	Ecommerce	6.99	1024.14
505.3294306	6.471004243	20.89041096	10	Ecommerce	7.81	1276.42
458.8665448	6.783783784	27.88888889	9	Ecommerce	6.76	1502.44
340.1231644	6.425055928	24.33898305	9	Ecommerce	5.29	817.43
418.8034188	9.1875	15.89189189	10	Ecommerce	4.56	1419.92
354.4646308	8.817307692	16.375	10	Ecommerce	4.02	1926.49
444.1830624	7.287719298	21.41237113	10	Ecommerce	6.09	1556.33
529.8342541	7.796747967	20.84782609	10	Ecommerce	6.8	1232
371.0181137	6.788571429	21.21428571	10	Ecommerce	5.47	981.82
424.6794872	8.03030303	16.5625	10	Ecommerce	5.29	3210.81
336.5500603	7.540540541	18.6	9	Ecommerce	4.46	1250.53
416.7143675	7.8	15.06206897	10	Ecommerce	5.34	1389.47
307.3447515	5.757874016	8.890577508	10	Ecommerce	5.34	633.04
456.3939635	6.76	8.376093294	10	Ecommerce	6.75	968.16
327.7534874	5.622142857	6.83840139	10	Ecommerce	5.83	600
357.0728977	5.596491228	8.101587302	10	Ecommerce	6.38	618.75
354.6704342	5.407622204	6.633130081	10	Ecommerce	6.56	652.75
418.9444128	5.843941248	8.696721311	10	Ecommerce	7.17	908.05
267.9238674	5.042857143	6.294924554	10	Ecommerce	5.31	594
325.9946628	5.153403643	6.114903299	10	Ecommerce	6.33	616
305.3613054	6.280821918	9.860215054	10	Ecommerce	4.86	786.38
256.4327485	5.658064516	9.965909091	10	Ecommerce	4.53	734.85
493.3345443	141.2890173	525.655914	2	Technology	0.35	566666.67
670.4849421	125.9255102	313.87961	3	Technology	0.53	396116.5
927.4919526	129.5731707	268.5624013	2	Technology	0.72	148363.64
623.8440537	102.4801929	214.6464646	3	Technology	0.61	87073.17
703.7913279	108.7001024	279.4736842	3	Technology	0.65	17465.75
622.9433708	36.22416365	58.62068966	7	Technology	1.72	27567.57
799.5617216	100.0886128	181.4393212	3	Technology	0.8	361061.95
786.9895636	105.3317496	168.1210023	3	Technology	0.75	170000
720.7114887	71.46635262	145.2790698	4	Technology	1.01	17346.94
812.78851	112.0928392	201.4218009	2	Technology	0.73	270198.68
667.9814113	103.2430463	195.5596457	3	Technology	0.65	270198.68
881.722159	71.89984774	95.27011881	4	Technology	1.23	270198.68
602.5661021	60.7186504	106.4711891	6	Technology	0.99	88993.29
828.4854749	63.02131603	89.20606601	6	Technology	1.31	270198.68
696.8667777	84.16952733	128.6579213	4	Technology	0.83	204000
1013.855226	47.84419678	62.18298869	6	Technology	2.12	204000
746.1826214	72.97604533	110.1116725	4	Technology	1.02	136000
1476.873892	86.85286104	273.8990333	8	Technology	1.7	12884.21
524.3653021	57.77858341	112.5529661	5	Technology	0.91	96835.44
815.7817621	43.90193513	252.3752969	8	Technology	1.86	46646.34
529.4831808	91.62444756	145.0017059	3	Technology	0.58	270198.68
820.5551973	76.94396669	113.0845473	4	Technology	1.07	270198.68
870.3677324	53.61763477	227.8987567	9	Technology	1.62	70833.33
870.3033058	55.55918687	73.97093377	5	Technology	1.57	135099.34
517.6842461	60.81201932	99.88249119	5	Technology	0.85	52307.69
464.6873116	97.86552828	181.0463968	3	Technology	0.47	170000
457.1333425	85.64338887	151.3784461	3	Technology	0.53	113333.33
725.9660742	125.4541254	230.1004843	2	Technology	0.58	170000
689.4277976	116.0755929	194.3234078	3	Technology	0.59	113333.33
601.3773664	87.26899384	136.2179487	4	Technology	0.69	67549.67
678.9142803	57.31238622	75.69011576	6	Technology	1.18	135099.34
706.66619	81.77794882	143.8240271	4	Technology	0.86	135099.34
780.9987596	177.8242678	258.3586626	4	Technology	0.44	13877.55
579.6496293	54.01838092	90.10110894	6	Technology	1.07	89594.59
635.863027	25.79696603	50.18354836	8	Technology	2.46	163200
981.4951887	50.52497883	2131.071429	6	Technology	1.94	28080
1403.471634	103.59375	114.3103448	6	Technology	1.35	3060
708.7507088	98.25327511	122.2826087	5	Technology	0.72	9000
713.2913229	57.68083273	87.94096836	5	Technology	1.24	348000
764.4819026	64.30505415	141.5797317	5	Technology	1.19	258113.21
786.4602995	64.76683938	90.57971014	5	Technology	1.21	11320.75
588.876477	51.88945557	74.08865829	6	Technology	1.13	162787.6
769.3074455	66.77407301	84.96964155	5	Technology	1.15	298714.29
873.5419523	115.98285	215.3712308	4	Technology	0.75	225503.36
616.20673	65.6081879	97.52291789	4	Technology	0.94	200000
1125.719844	55.56807935	74.06850962	7	Technology	2.03	98600
988.7549981	91.16769259	134.6418733	3	Technology	1.08	397627.12
639.558979	33.54131535	43.91805692	8	Technology	1.91	82620
672.6249786	30.80493105	39.29016096	8	Technology	2.18	124590.76
905.6101215	65.50428668	102.6105327	5	Technology	1.38	272000
826.2438372	65.6776387	107.8680203	5	Technology	1.26	345762.71
918.1097491	35.01236682	45.21498771	7	Technology	2.62	122683.33
883.8453271	110.846395	157.8571429	5	Technology	0.8	16640
1067.325148	38.34253568	52.19086784	7	Technology	2.78	122683.33
840.2655239	93.89671362	171.3709677	6	Technology	0.89	105974.03
897.5986191	37.49734889	50.65902579	8	Technology	2.39	15715.56
827.2441571	78.94815182	145.6475973	5	Technology	1.05	149760
836.0365181	89.44543828	131.9056487	4	Technology	0.93	287323.94
804.5160444	32.38166461	40.37849698	8	Technology	2.48	122683.33
996.5491542	50.64290261	86.50176678	6	Technology	1.97	144108.68
955.0540336	72.86755251	105.9058061	4	Technology	1.31	283333.33
852.2220756	23.778912	27.6875047	8	Technology	3.58	122683.33
754.053481	100.0824208	168.9189189	4	Technology	0.75	283333.33
694.5783664	103.0552861	154.8833819	3	Technology	0.67	60714.29
889.3890653	107.5646794	176.4298893	3	Technology	0.83	262285.71
821.875423	70.41086812	96.32819583	5	Technology	1.17	60714.29
1877.123443	226.0227273	276.25	4	Technology	0.83	8090.85
863.0317799	92.74711168	227.5590551	5	Technology	0.93	22089.17
875.0396575	74.24759787	132.4737886	3	Technology	1.18	325217.39
491.0423453	24.12	46.38461538	7	Technology	2.04	3596.9
440.4079031	21.93650794	34.55	7	Technology	2.01	10055.61
392.2106418	19.41693291	30.08663366	7	Technology	2.02	7406.23
756.7875884	20.47530864	31.59047619	9	Technology	3.7	10878.15
674.0277122	17.3485309	27.26592357	9	Technology	3.89	10682.73
437.7314364	19.87610619	31.19444444	7	Technology	2.2	1359.8
406.2217399	18.2601626	24.68131868	8	Technology	2.22	1343.42
360	15	25.71428571	8	Technology	2.4	2084.19
392.4703455	16.30714286	24.81521739	8	Technology	2.41	1335.38
388.6010363	15	22.72727273	8	Technology	2.59	1359.8
437.4074074	18.896	25.67391304	8	Technology	2.31	1343.28
400.3811504	15.51006711	22.00952381	8	Technology	2.58	1559.5
416.6957737	20.56896552	32.24324324	7	Technology	2.03	1335.38
433.0235101	17.6	24.75	8	Technology	2.46	1335.23
426.1630388	23.77380952	45.38636364	7	Technology	1.79	19632.38
545.382794	22.29032258	49.35714286	6	Technology	2.45	3596.52
569.7247706	19.40625	36.52941176	6	Technology	2.94	3539.81
856.9711538	32.40909091	118.8333333	8	Technology	2.64	29246.16
668.4420772	62.75	125.5	6	Technology	1.07	3655.87
828.2971357	35.56081081	72.09589041	8	Technology	2.33	28317.71
541.8803419	45.28571429	105.6666667	6	Technology	1.2	4054.69
578.4408085	26.13043478	54.63636364	6	Technology	2.21	3716.8
434.375	21.38461538	55.6	7	Technology	2.03	3655.87
567.2348485	23.03846154	49.91666667	7	Technology	2.46	3596.52
462.9107981	89.63636364	164.3333333	3	Technology	0.52	1798.45
411.4138912	46.70833333	97.47826087	5	Technology	0.88	8962.61
644.605621	39.5	94.8	4	Technology	1.63	1715.45
